scientific_name	datetime	description	place_guess	latitude	longitude	tag_list	common_name	url	image_url	user_login	id	species_guess	iconic_taxon_name	taxon_id	id_please	num_identification_agreements	num_identification_disagreements	observed_on_string	observed_on	time_observed_at	time_zone	positional_accuracy	private_place_guess	geoprivacy	coordinates_obscured	positioning_method	positioning_device	out_of_range	user_id	created_at	updated_at	quality_grade	license	oauth_application_id	captive_cultivated
Zanthoxylum americanum	2/12/2017 13:27		"Forest Glen Chicago, IL"	42.00327806	-87.78103039		Prickly-ash	https://www.inaturalist.org/observations/5097365	https://static.inaturalist.org/photos/6264195/medium.jpeg?1486928092	elfaulkner	5097365	Prickly Ash	Plantae	54836	FALSE	1	0	2017-02-12 1:27:11 PM CST	2/12/2017	2017-02-12 19:27:11 UTC	Central Time (US & Canada)	8	NA	NA	FALSE			NA	19145	2017-02-12 19:33:36 UTC	2017-02-12 20:53:58 UTC	research	CC-BY-NC	2	FALSE
Zanthoxylum americanum	9/16/2015 17:50		"Leeds and Grenville United Counties, ON, Canada"	44.71350096	-76.17604494		Prickly-ash	https://www.inaturalist.org/observations/5082774	https://static.inaturalist.org/photos/6242304/medium.jpeg?1486697231	cchapman	5082774	Prickly Ash	Plantae	54836	FALSE	3	0	2015/09/16 5:50 PM EDT	9/16/2015	2015-09-16 21:50:00 UTC	Eastern Time (US & Canada)	61	NA	NA	FALSE			NA	108009	2017-02-10 03:27:58 UTC	2017-02-11 04:37:35 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	1/29/2017 11:02		"3000-3098 River Road North Riverside, IL 60546"	41.83733327	-87.82792098		Prickly-ash	https://www.inaturalist.org/observations/5022430	https://static.inaturalist.org/photos/6146021/medium.jpeg?1485709483	bouteloua	5022430	Prickly Ash	Plantae	54836	FALSE	1	0	2017-01-29 11:02:19 AM CST	1/29/2017	2017-01-29 17:02:19 UTC	Central Time (US & Canada)	10	NA	NA	FALSE	gps	gps	NA	8882	2017-01-29 17:04:38 UTC	2017-02-08 03:51:45 UTC	research	CC-BY-NC	2	FALSE
Zanthoxylum americanum	8/31/2016 13:44		"Cheboygan, Michigan, United States"	45.348325	-84.49586389		Prickly-ash	https://www.inaturalist.org/observations/4972548	https://static.inaturalist.org/photos/6068757/medium.jpeg?1484847324	calloftheloon	4972548	Prickly Ash	Plantae	54836	FALSE	1	0	2016/08/31 1:44 PM EDT	8/31/2016	2016-08-31 17:44:00 UTC	Eastern Time (US & Canada)	NA	NA	NA	FALSE			NA	30597	2017-01-19 18:28:56 UTC	2017-06-02 15:56:12 UTC	research	CC-BY	NA	FALSE
Zanthoxylum americanum	8/31/2016 13:43		"Cheboygan, Michigan, United States"	45.348325	-84.49586389		Prickly-ash	https://www.inaturalist.org/observations/4972547	https://static.inaturalist.org/photos/6068756/medium.jpeg?1484847312	calloftheloon	4972547	Prickly-ash	Plantae	54836	FALSE	1	0	2016/08/31 1:43 PM EDT	8/31/2016	2016-08-31 17:43:00 UTC	Eastern Time (US & Canada)	NA	NA	NA	FALSE			NA	30597	2017-01-19 18:28:56 UTC	2017-11-20 21:39:17 UTC	research	CC-BY	NA	FALSE
Zanthoxylum americanum	6/28/2016 15:00		"Borer's Falls Conservation Area, Hamilton"	43.289902	-79.929579		Prickly-ash	https://www.inaturalist.org/observations/4910308	https://static.inaturalist.org/photos/5977395/medium.jpeg?1483841828	owenclarkin	4910308	Prickly Ash	Plantae	54836	FALSE	1	0	6/28/2016 15:00	6/28/2016	2016-06-28 19:00:17 UTC	Eastern Time (US & Canada)	100			FALSE	NA	NA	NA	164015	2017-01-08 02:17:04 UTC	2017-01-08 03:42:39 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	6/18/2016 0:00		near Almonte	45.203753	-76.221877		Prickly-ash	https://www.inaturalist.org/observations/4861210	https://static.inaturalist.org/photos/5903585/medium.jpeg?1482989992	owenclarkin	4861210	Prickly Ash	Plantae	54836	FALSE	2	0	6/18/2016	6/18/2016		Eastern Time (US & Canada)	50			FALSE	NA	NA	NA	164015	2016-12-29 05:39:48 UTC	2016-12-29 12:58:59 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	6/12/2016 11:08		Britannia Conservation Area	45.370701	-75.79158		Prickly-ash	https://www.inaturalist.org/observations/4845703	https://static.inaturalist.org/photos/5884257/medium.jpeg?1482777106	owenclarkin	4845703	Prickly Ash	Plantae	54836	FALSE	2	0	6/12/2016 11:08	6/12/2016	2016-06-12 15:08:05 UTC	Eastern Time (US & Canada)	100			FALSE	NA	NA	NA	164015	2016-12-26 18:31:44 UTC	2016-12-26 20:31:40 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	6/12/2016 10:33		Britannia Conservation Area	45.370637	-75.789761		Prickly-ash	https://www.inaturalist.org/observations/4844413	https://static.inaturalist.org/photos/5882467/medium.jpeg?1482731920	owenclarkin	4844413	Prickly Ash	Plantae	54836	FALSE	2	0	6/12/2016 10:33	6/12/2016	2016-06-12 14:33:07 UTC	Eastern Time (US & Canada)	100			FALSE	NA	NA	NA	164015	2016-12-26 05:58:34 UTC	2016-12-26 21:24:02 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	6/12/2016 8:33		Britannia Conservation Area	45.370504	-75.796494		Prickly-ash	https://www.inaturalist.org/observations/4840071	https://static.inaturalist.org/photos/5876049/medium.jpeg?1482619295	owenclarkin	4840071	Prickly Ash	Plantae	54836	FALSE	2	0	6/12/2016 8:33	6/12/2016	2016-06-12 12:33:44 UTC	Eastern Time (US & Canada)	100			FALSE	NA	NA	NA	164015	2016-12-24 22:41:33 UTC	2016-12-25 17:44:32 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	8/19/2008 8:58		"Quinte West, ON, Canada"	44.14208951	-77.4311471		Prickly-ash	http://inaturalist.ca/observations/4767670	https://static.inaturalist.org/photos/5804612/medium.jpeg?1481643113	seanblaney	4767670	Prickly Ash	Plantae	54836	FALSE	2	0	2008/08/19 8:58 AM ADT	8/19/2008	2008-08-19 11:58:00 UTC	Atlantic Time (Canada)	132			FALSE	NA	NA	NA	191483	2016-12-13 15:37:43 UTC	2016-12-13 23:47:10 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	11/6/2016 12:47		LaBagh Woods	41.979327	-87.744093		Prickly-ash	http://www.inaturalist.org/observations/4509104	https://static.inaturalist.org/photos/5454896/medium.jpeg?1478477028	sanguinaria33	4509104	Prickly Ash	Plantae	54836	FALSE	3	0	11/6/2016 12:47	11/6/2016	2016-11-06 18:47:00 UTC	Central Time (US & Canada)	12			FALSE	NA	NA	NA	35203	2016-11-07 00:03:43 UTC	2016-12-01 16:45:01 UTC	research	CC-BY-NC-ND	NA	FALSE
Zanthoxylum americanum	10/23/2016 16:23	                               	"14029 Concession 10-11 Rd, Crysler, ON K0A 1R0, Canada"	45.1982357	-75.2414176		Prickly-ash	http://inaturalist.ca/observations/4423416	https://static.inaturalist.org/photos/5319839/medium.jpeg?1477267045	swampy	4423416	Prickly Ash	Plantae	54836	FALSE	3	0	2016/10/23 4:23 PM EDT	10/23/2016	2016-10-23 20:23:00 UTC	Eastern Time (US & Canada)	6			FALSE	NA	NA	NA	109854	2016-10-23 23:57:42 UTC	2016-12-29 18:55:55 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	10/2/2016 10:08		"Ohio, US"	40.05542912	-84.23070868		Prickly-ash	http://www.inaturalist.org/observations/4256630	https://static.inaturalist.org/photos/5092882/medium.jpg?1475452998	tcurtis	4256630	Prickly Ash	Plantae	54836	FALSE	1	0	Sun Oct 02 2016 10:08:07 GMT-0400 (EDT)	10/2/2016	2016-10-02 14:08:07 UTC	Eastern Time (US & Canada)	500	"9750 W State Route 185, Covington, OH, US"	obscured	TRUE	NA	NA	NA	147884	2016-10-03 00:02:42 UTC	2017-04-28 22:40:46 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	9/14/2016 9:53	"Prickly Ash - leaves (Zanthoxylum americanum) LaBagh Woods Chicago Cook County IL September 2016 Week #37 Jeff Skrentny IMG_6647   

Prickly Ash - thorn, stem & leaves (Zanthoxylum americanum) LaBagh Woods Chicago Cook County IL September 2016 Week #37 Jeff Skrentny IMG_6652

Prickly Ash (Zanthoxylum americanum) LaBagh Woods Chicago Cook County IL September 2016 Week #37 Jeff Skrentny IMG_6653                      "	"North Side, Chicago, IL, USA"	41.97818815	-87.73846865		Prickly-ash	http://www.inaturalist.org/observations/4113236	https://static.inaturalist.org/photos/4890159/medium.jpeg?1473918150	skrentnyjeff	4113236	Prickly Ash	Plantae	54836	FALSE	1	0	2016/09/14 9:53 AM CDT	9/14/2016	2016-09-14 14:53:00 UTC	Central Time (US & Canada)	15			FALSE	NA	NA	NA	257635	2016-09-15 05:43:21 UTC	2017-01-11 04:35:33 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	9/10/2016 17:29		"871 Co Rd 3202, Campbell, TX 75422, USA"	33.10828	-95.898708		Prickly-ash	http://www.inaturalist.org/observations/4087760	https://static.inaturalist.org/photos/4851368/medium.jpg?1473625437	nbaset	4087760	Prickly-ash	Plantae	54836	FALSE	2	0	2016/09/10 5:29 PM HST	9/10/2016	2016-09-10 22:29:00 UTC	Central Time (US & Canada)	31			FALSE	NA	NA	NA	324485	2016-09-11 20:26:01 UTC	2017-12-11 21:10:05 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	9/9/2016 6:20		"Pipestone County, MN, USA"	44.01485278	-96.32104444		Prickly-ash	http://www.inaturalist.org/observations/4073946	https://static.inaturalist.org/photos/4830639/medium.jpeg?1473460351	dpom	4073946	Prickly Ash	Plantae	54836	FALSE	1	0	2016/09/09 6:20 AM PDT	9/9/2016	2016-09-09 13:20:00 UTC	Pacific Time (US & Canada)	NA			FALSE	NA	NA	NA	16101	2016-09-09 22:33:12 UTC	2017-02-12 22:24:19 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	8/22/2016 22:11	                               	"Freeborn Lake, Douglas County, MN, USA"	45.79410025	-95.61766148		Prickly-ash	http://www.inaturalist.org/observations/3957546	https://static.inaturalist.org/photos/4664660/medium.jpeg?1472091438	vicfazio3	3957546	Prickly Ash	Plantae	54836	FALSE	2	0	8/22/2016 22:11	8/22/2016	2016-08-23 01:11:00 UTC	Atlantic Time (Canada)	122			FALSE	NA	NA	NA	13444	2016-08-25 02:20:26 UTC	2017-06-28 20:29:47 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	8/16/2016 10:57		"45693, West Union, OH, US"	38.76413333	-83.45713		Prickly-ash	http://www.inaturalist.org/observations/3924640	https://static.inaturalist.org/photos/4618245/medium.jpg?1471707051	tcurtis	3924640	Prickly Ash	Plantae	54836	FALSE	1	0	Tue Aug 16 2016 10:57:51 GMT-0400 (EDT)	8/16/2016	2016-08-16 14:57:51 UTC	Eastern Time (US & Canada)	NA			FALSE	NA	NA	NA	147884	2016-08-20 15:30:27 UTC	2017-04-28 22:25:26 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	8/11/2016 19:22		"Lake Champlain, Peru, NY, US"	44.66529129	-73.34261793		Prickly-ash	http://www.inaturalist.org/observations/3864761	https://static.inaturalist.org/photos/4529644/medium.jpg?1470965041	mickley	3864761	Prickly Ash	Plantae	54836	FALSE	1	0	Thu Aug 11 2016 19:22:09 GMT-0400 (EDT)	8/11/2016	2016-08-11 23:22:09 UTC	Eastern Time (US & Canada)	5			FALSE	NA	NA	NA	6650	2016-08-12 01:23:41 UTC	2017-01-20 01:43:44 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	5/20/2016 13:34	Flowering	"Fingal WMA, Elgin County, ON, Canada"	42.67457944	-81.32341862		Prickly-ash	http://www.inaturalist.org/observations/3761076	https://static.inaturalist.org/photos/4380835/medium.jpeg?1469741754	wdvanhem	3761076	Prickly Ash	Plantae	54836	FALSE	1	0	2016/05/20 1:34 PM EDT	5/20/2016	2016-05-20 17:34:00 UTC	Eastern Time (US & Canada)	61			FALSE	NA	NA	NA	187480	2016-07-28 21:36:11 UTC	2016-10-21 01:46:00 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	7/14/2016 10:42		"Clark Reservation State Park, De Witt, NY, US"	42.99663495	-76.09059043		Prickly-ash	http://www.inaturalist.org/observations/3676850	https://static.inaturalist.org/photos/4260214/medium.jpg?1468507437	nathankiel	3676850	Prickly Ash	Plantae	54836	FALSE	1	0	Thu Jul 14 2016 10:42:59 GMT-0400 (EDT)	7/14/2016	2016-07-14 14:42:59 UTC	Eastern Time (US & Canada)	5			FALSE	NA	NA	NA	269061	2016-07-14 14:43:24 UTC	2016-07-14 20:50:02 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	7/10/2016 8:17		"62345, Barry, IL, US"	39.67175333	-91.12895283		Prickly-ash	http://www.inaturalist.org/observations/3656063	https://static.inaturalist.org/photos/4231844/medium.?1468184952	coreyjlange	3656063	Prickly Ash	Plantae	54836	FALSE	1	0	Sun Jul 10 2016 08:17:39 GMT-0500 (CDT)	7/10/2016	2016-07-10 13:17:39 UTC	Central Time (US & Canada)	NA			FALSE	NA	NA	NA	55236	2016-07-10 21:07:48 UTC	2016-07-11 18:01:15 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	7/8/2016 19:12		"56401, East Gull Lake, MN, US"	46.41174191	-94.36021138		Prickly-ash	http://www.inaturalist.org/observations/3645722	https://static.inaturalist.org/photos/4216445/medium.jpg?1468023180	thewildlife	3645722	Prickly Ash	Plantae	54836	TRUE	1	0	Fri Jul 08 2016 19:12:20 GMT-0500 (CDT)	7/8/2016	2016-07-09 00:12:20 UTC	Central Time (US & Canada)	5			FALSE	NA	NA	NA	251810	2016-07-09 00:12:50 UTC	2017-06-26 18:44:57 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	6/9/2016 0:00	Infrequent; understory shrub in mesic calcareous woods.	"Fort Hill State Memorial, Highland County, Ohio"	39.123026	-83.396095	"prickly ash, Zanthoxylum americanum, leaves, Fort Hill State Memorial, Highland County, Ohio, Rutaceae"	Prickly-ash	http://www.inaturalist.org/observations/3468194	https://static.inaturalist.org/photos/4028275/medium.JPG?1466113008	bendingtree	3468194	Prickly Ash	Plantae	54836	FALSE	1	0	6/9/2016	6/9/2016		Eastern Time (US & Canada)	NA			FALSE	NA	NA	NA	8977	2016-06-16 21:36:45 UTC	2016-06-17 14:31:09 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	6/13/2016 14:56		"Dane, Wisconsin, United States"	43.13575278	-89.81906944		Prickly-ash	http://www.inaturalist.org/observations/3465706	https://static.inaturalist.org/photos/4024922/medium.JPG?1466074277	driftlessroots	3465706	Prickly Ash	Plantae	54836	FALSE	1	0	6/13/2016 14:56	6/13/2016	2016-06-13 19:56:17 UTC	Central Time (US & Canada)	NA			FALSE	NA	NA	NA	249972	2016-06-16 10:51:15 UTC	2016-10-31 14:06:27 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	6/12/2016 0:00		"Mud Lake, Britannia Conservation Area"	45.372866	-75.789725		Prickly-ash	http://inaturalist.ca/observations/3446707	https://static.inaturalist.org/photos/3997345/medium.JPG?1465780229	swampy	3446707	Prickly Ash	Plantae	54836	FALSE	2	0	6/12/2016	6/12/2016		Eastern Time (US & Canada)	NA			FALSE	NA	NA	NA	109854	2016-06-13 01:10:27 UTC	2016-12-24 22:46:02 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	5/21/2016 11:09		white pines state forest	41.98916	-89.470852		Prickly-ash	http://www.inaturalist.org/observations/3367993	https://static.inaturalist.org/photos/3888731/medium.JPG?1464916883	evan8	3367993	Prickly Ash	Plantae	54836	TRUE	1	0	5/21/2016 11:09	5/21/2016	2016-05-21 16:09:32 UTC	Central Time (US & Canada)	49			FALSE	NA	NA	NA	172638	2016-06-03 01:21:20 UTC	2016-07-21 20:48:12 UTC	research	CC0	NA	FALSE
Zanthoxylum americanum	5/27/2016 9:08	"Very thorny
"	"Galop Island State Park, Lisbon, NY, US"	44.767005	-75.40016167		Prickly-ash	http://www.inaturalist.org/observations/3315978	https://static.inaturalist.org/photos/3831844/medium.jpg?1464371474	rtyle1	3315978	Prickly-ash	Plantae	54836	TRUE	2	0	Fri May 27 2016 09:08:50 GMT-0400 (EDT)	5/27/2016	2016-05-27 13:08:50 UTC	Eastern Time (US & Canada)	NA			FALSE	NA	NA	NA	248758	2016-05-27 17:50:54 UTC	2017-12-11 21:09:44 UTC	research		3	FALSE
Zanthoxylum americanum	5/3/2016 0:00		"Cook County, US-IL, US"	42.150416	-87.785853		Prickly-ash	http://www.inaturalist.org/observations/3300395	https://static.inaturalist.org/photos/3814719/medium.jpg?1464203548	hikebikerun13	3300395	Prickly Ash	Plantae	54836	FALSE	1	0	5/3/2016	5/3/2016		Central Time (US & Canada)	24			FALSE	NA	NA	NA	38211	2016-05-25 19:12:26 UTC	2016-05-26 02:19:29 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	5/24/2016 0:00		Bill Jarvis	41.949167	-87.63973		Prickly-ash	http://www.inaturalist.org/observations/3297718	https://static.inaturalist.org/photos/3811255/medium.jpg?1464173674	hikebikerun13	3297718	Prickly Ash	Plantae	54836	FALSE	1	0	5/24/2016	5/24/2016		Central Time (US & Canada)	NA			FALSE	NA	NA	NA	38211	2016-05-25 10:54:32 UTC	2016-06-24 03:13:11 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	4/21/2016 15:08		"Clark Reservation State Park, De Witt, NY, US"	42.99874368	-76.09690652		Prickly-ash	http://www.inaturalist.org/observations/3048245	https://static.inaturalist.org/photos/3510792/medium.jpg?1461843764	kyle_webster	3048245	Prickly Ash	Plantae	54836	FALSE	1	0	Thu Apr 21 2016 15:08:58 GMT-0400 (EDT)	4/21/2016	2016-04-21 19:08:58 UTC	Eastern Time (US & Canada)	121			FALSE	NA	NA	NA	183407	2016-04-28 11:40:39 UTC	2016-05-27 11:24:51 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	4/14/2016 0:00		"Brockville, ON, Canada"	44.610358	-75.736575		Prickly-ash	http://inaturalist.ca/observations/2936488	https://static.inaturalist.org/photos/3365798/medium.jpg?1460676552	arborsphere	2936488	Prickly Ash	Plantae	54836	FALSE	1	0	4/14/2016	4/14/2016		Eastern Time (US & Canada)	2			FALSE	NA	NA	NA	110496	2016-04-14 23:29:08 UTC	2017-04-08 11:30:59 UTC	research	CC-BY-NC-ND	NA	FALSE
Zanthoxylum americanum	8/24/2015 0:00		"Snake Mt Addison, VT"	44.054785	-73.274047		Prickly-ash	http://www.inaturalist.org/observations/2901542	https://static.inaturalist.org/photos/3318542/medium.jpg?1460147909	joshualincoln	2901542	Prickly Ash	Plantae	54836	FALSE	1	0	8/24/2015	8/24/2015		Eastern Time (US & Canada)	NA			FALSE	NA	NA	NA	20198	2016-04-08 20:38:24 UTC	2016-04-10 00:42:22 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	4/6/2016 17:53		"Rockville County Park, Rockville, Minnesota"	45.4740167	-94.3551		Prickly-ash	http://www.inaturalist.org/observations/2892806	https://static.inaturalist.org/photos/3307978/medium.jpg?1460001612	eknuth	2892806	Prickly Ash	Plantae	54836	FALSE	1	0	4/6/2016 17:53	4/6/2016	2016-04-06 22:53:14 UTC	Central Time (US & Canada)	6			FALSE	NA	NA	NA	199809	2016-04-07 04:00:10 UTC	2017-02-24 02:51:23 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	6/28/2014 10:07		"South March Highlands, Kanata"	45.343018	-75.951377		Prickly-ash	http://www.inaturalist.org/observations/2766607	https://static.inaturalist.org/photos/3131917/medium.jpg?1457658466	owenclarkin	2766607	Prickly Ash	Plantae	54836	FALSE	1	0	6/28/2014 10:07	6/28/2014	2014-06-28 14:07:30 UTC	Eastern Time (US & Canada)	200	NA	NA	FALSE			NA	164015	2016-03-11 01:07:42 UTC	2016-03-11 02:49:55 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	3/5/2016 8:46	"growing in front of Butternut trunk (prickles, reddish buds, etc.)"	near Osgoode	45.12871	-75.489445		Prickly-ash	http://www.inaturalist.org/observations/2746713	https://static.inaturalist.org/photos/3103513/medium.JPG?1457194910	owenclarkin	2746713	Prickly Ash	Plantae	54836	FALSE	1	0	3/5/2016 8:46	3/5/2016	2016-03-05 13:46:48 UTC	Eastern Time (US & Canada)	NA	NA	NA	FALSE			NA	164015	2016-03-05 16:21:47 UTC	2016-03-05 19:49:00 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	10/10/2013 0:00	(foreground) prickly shrub with red buds growing in dense thicket with Rock Elm	near Martintown	45.17494	-74.64156		Prickly-ash	http://www.inaturalist.org/observations/2714771	https://static.inaturalist.org/photos/3060867/medium.JPG?1456376252	owenclarkin	2714771	Prickly Ash	Plantae	54836	FALSE	1	0	10/10/2013	10/10/2013		Eastern Time (US & Canada)	NA	NA	NA	FALSE			NA	164015	2016-02-25 04:57:21 UTC	2016-02-25 17:02:51 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	5/11/2013 0:00		"Duthill, Ontario"	42.670811	-82.39919		Prickly-ash	http://inaturalist.ca/observations/2695530	https://static.inaturalist.org/photos/3033662/medium.JPG?1455841685	leannewallisbiologist	2695530	Prickly Ash	Plantae	54836	FALSE	2	0	5/11/2013	5/11/2013		Eastern Time (US & Canada)	550	NA	NA	FALSE			NA	109098	2016-02-19 00:27:59 UTC	2016-02-22 20:39:15 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	8/10/2013 0:00	with fruit	"Portland Conservation Area, Verona"	44.465415	-76.688203		Prickly-ash	http://www.inaturalist.org/observations/2693286	https://static.inaturalist.org/photos/3030832/medium.JPG?1455770659	owenclarkin	2693286	Prickly Ash	Plantae	54836	FALSE	1	0	8/10/2013	8/10/2013		Eastern Time (US & Canada)	20	NA	NA	FALSE			NA	164015	2016-02-18 04:44:16 UTC	2017-11-03 12:59:19 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	2/9/2016 10:50			42.42137323	-88.96767351		Prickly-ash	http://www.inaturalist.org/observations/2659996	https://static.inaturalist.org/photos/2990558/medium.jpeg?1455036711	evan8	2659996	Prickly Ash	Plantae	54836	FALSE	1	0	2016-02-09 10:50:48 AM CST	2/9/2016	2016-02-09 16:50:48 UTC	Central Time (US & Canada)	8	NA	NA	FALSE			NA	172638	2016-02-09 16:51:46 UTC	2016-02-15 23:05:39 UTC	research	CC0	2	FALSE
Zanthoxylum americanum	2/6/2016 12:57			41.99822321	-87.77707054		Prickly-ash	http://www.inaturalist.org/observations/2650562	https://static.inaturalist.org/photos/2977034/medium.jpeg?1454798037	elfaulkner	2650562	Prickly Ash (Xanthoxylum americanum)	Plantae	54836	FALSE	1	0	2016-02-06 12:57:37 PM CST	2/6/2016	2016-02-06 18:57:37 UTC	Central Time (US & Canada)	10	NA	NA	FALSE			NA	19145	2016-02-06 22:32:09 UTC	2016-02-08 13:38:07 UTC	research	CC-BY-NC	2	FALSE
Zanthoxylum americanum	2/1/2016 15:47	"Common Prickly Ash
St Olaf Natural Lands
Northfield, Minnesota"	"Minnesota, United States"	44.464362	-93.191742		Prickly-ash	http://www.inaturalist.org/observations/2639166	https://static.inaturalist.org/photos/2960076/medium.jpg?1454421027	scottking	2639166	Prickly Ash	Plantae	54836	FALSE	1	0	2/1/2016 15:47	2/1/2016	2016-02-01 21:47:42 UTC	Central Time (US & Canada)	NA	NA	NA	FALSE			NA	65504	2016-02-02 13:50:20 UTC	2017-06-29 05:24:42 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	1/29/2016 14:17		"Winnebago County, US-IL, US"	42.42426664	-88.9673524		Prickly-ash	http://www.inaturalist.org/observations/2628479	https://static.inaturalist.org/photos/2944510/medium.jpeg?1454107216	evan8	2628479	Prickly Ash	Plantae	54836	FALSE	1	0	2016-01-29 2:17:03 PM CST	1/29/2016	2016-01-29 20:17:03 UTC	Central Time (US & Canada)	10	NA	NA	FALSE			NA	172638	2016-01-29 22:39:38 UTC	2016-03-25 03:40:26 UTC	research	CC0	2	FALSE
Zanthoxylum americanum	8/28/2015 0:00		west haven Vermont	43.573448	-73.402652		Prickly-ash	http://www.inaturalist.org/observations/2000015	https://static.inaturalist.org/photos/2433283/medium.jpg?1443236383	joshualincoln	2000015	Prickly Ash	Plantae	54836	FALSE	1	0	8/28/2015	8/28/2015		Eastern Time (US & Canada)	24	NA	NA	FALSE			NA	20198	2015-09-26 02:59:29 UTC	2015-09-26 13:26:19 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	9/16/2015 11:54	I thought this might be Black Locust but the pointed leaves says otherwise...	"37–99 Belridge Dr, Sherman, IL, US"	39.871211	-89.625371		Prickly-ash	http://www.inaturalist.org/observations/1953021	https://static.inaturalist.org/photos/2392869/medium.jpg?1442442958	coreyjlange	1953021	Prickly Ash	Plantae	54836	TRUE	1	0	Wed Sep 16 2015 11:54:01 GMT-0500 (CDT)	9/16/2015	2015-09-16 16:54:01 UTC	Central Time (US & Canada)	101	NA	NA	FALSE			NA	55236	2015-09-16 22:35:54 UTC	2017-09-11 16:01:19 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	9/12/2015 0:00		Hurd Grassland	44.026423	-73.18602		Prickly-ash	http://www.inaturalist.org/observations/1947189	https://static.inaturalist.org/photos/2385185/medium.JPG?1444791133	ocas	1947189	Prickly Ash	Plantae	54836	FALSE	1	0	9/12/2015	9/12/2015		Eastern Time (US & Canada)	23	NA	NA	FALSE			NA	14013	2015-09-14 23:45:54 UTC	2015-12-03 14:10:13 UTC	research	CC-BY-NC-SA	NA	FALSE
Zanthoxylum americanum	8/21/2015 0:00	"Xanthoxylem americanum 

Northern prickly-ash "	South Hero	44.632263	-73.315945		Prickly-ash	http://www.inaturalist.org/observations/1880242	https://static.inaturalist.org/photos/2291532/medium.jpg?1440204257	hobiecat	1880242	Prickly Ash	Plantae	54836	FALSE	2	0	8/21/2015	8/21/2015		Eastern Time (US & Canada)	NA	NA	NA	FALSE			NA	13406	2015-08-22 00:43:17 UTC	2015-09-05 02:13:21 UTC	research	CC-BY-NC	NA	FALSE
Zanthoxylum americanum	8/14/2015 16:03		"39 Eagle Camp Rd, South Hero, VT, US"	44.66707	-73.342		Prickly-ash	http://www.inaturalist.org/observations/1862889	https://static.inaturalist.org/photos/2266760/medium.jpg?1439611778	mickley	1862889	Prickly-ash	Plantae	54836	FALSE	1	0	Fri Aug 14 2015 16:03:16 GMT-0400 (EDT)	8/14/2015	2015-08-14 20:03:16 UTC	Eastern Time (US & Canada)	5	NA	NA	FALSE			NA	6650	2015-08-15 04:08:38 UTC	2017-11-26 15:21:47 UTC	research	CC-BY-NC	3	FALSE
Zanthoxylum americanum	8/14/2015 13:57		"499 W Shore Rd, South Hero, VT, US"	44.664544	-73.345341		Prickly-ash	http://www.inaturalist.org/observations/1861737	https://static.inaturalist.org/photos/2265198/medium.jpg?1439577358	mickley	1861737	Prickly-ash	Plantae	54836	FALSE	1	0	Fri Aug 14 2015 13:57:26 GMT-0400 (EDT)	8/14/2015	2015-08-14 17:57:26 UTC	Eastern Time (US & Canada)	10	NA	NA	FALSE			NA	6650	2015-08-14 18:35:49 UTC	2017-11-26 14:53:56 UTC	research	CC-BY-NC	3	FALSE
